num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
348171	364255.382943	30.957024	-1.622455	-6.743528	4.078884
348173	364258.538373	46.955394	-0.277084	2.683967	3.803996
348175	364260.629687	47.117200	-0.316960	2.684334	3.725923
348177	364262.726846	48.200703	-0.081353	2.683842	4.282202
348179	364264.821686	49.426842	-0.030793	2.688415	5.016480
348181	364266.915648	50.430276	3.230886	2.685977	4.717865
348183	364269.011422	51.692612	-0.298350	2.683324	4.694223
348185	364271.105216	53.656638	-0.366636	2.681011	4.847683
348187	364273.198807	54.477751	1.385058	2.645425	4.587580
348189	364275.294044	55.207178	1.368555	2.646465	4.804024
348191	364277.387358	56.635214	-0.362202	2.683807	5.553581
348193	364279.481429	56.537256	-0.390373	2.674518	5.240850
348195	364281.574991	57.682452	-0.375176	2.686344	6.003937
348197	364283.668872	58.594177	-0.387159	2.686404	6.114292
348199	364285.763844	60.070213	-0.473167	2.685855	6.136355
348201	364287.858041	60.600365	-0.440686	2.686384	6.517079
348203	364289.951502	60.165292	-0.646983	2.673625	7.020184
348205	364292.045090	60.617067	-0.580340	2.689417	6.822904
348207	364294.138676	62.672337	-0.493316	2.685903	7.096135
348209	364296.232613	61.832229	-0.709519	2.672527	6.873551
348211	364298.325123	63.311907	1.788396	2.696255	7.116740
348213	364300.417998	63.579832	-0.583185	2.688099	6.675872
348215	364302.512010	63.904979	-0.608620	2.687564	6.851240
348217	364304.605518	65.290317	-0.634760	2.686098	7.608326
348219	364306.697845	63.658508	-0.972439	2.678658	8.215923
348221	364308.789451	65.586182	1.747566	2.668447	8.418968
348223	364310.882286	66.704145	1.963646	2.667291	7.334623
348225	364312.975440	66.489017	-0.565691	2.685252	7.692050
348227	364315.067976	66.841009	-0.613671	2.685578	7.758504
348229	364317.159759	67.980542	-0.725908	2.687015	7.857988
348231	364319.251734	67.599282	1.840346	2.668799	7.951054
348233	364321.344526	68.460749	-0.804575	2.686368	8.138954
348235	364323.436676	68.268834	-0.737837	2.684845	8.670663
348237	364325.529085	67.973836	-0.803939	2.685732	9.055281
348239	364327.621486	68.262239	-0.843527	2.685622	8.693190
348241	364329.715474	69.061755	-0.822149	2.685760	8.145845
348243	364331.807957	69.028118	2.794817	2.684480	9.253735
348245	364333.901039	69.918292	-1.003221	2.687458	8.728274
348247	364335.993211	70.750779	-0.957505	2.672170	9.036236
348249	364338.085410	71.053319	2.234290	2.679593	8.955875
348251	364340.177801	69.587704	2.010006	2.669874	9.097526
348253	364342.270057	71.423176	-1.160768	2.668607	9.027318
348255	364344.361870	71.704319	-0.953826	2.686560	9.273876
348257	364346.453696	71.200280	-1.315644	2.663275	8.864134
348259	364348.546557	72.593484	2.024944	2.674405	8.758151
348261	364350.638123	71.338278	2.017238	2.670450	9.203719
348263	364352.729582	71.876113	-1.253109	2.683417	9.439196
348265	364354.821993	72.204179	-1.303289	2.684584	9.150322
348267	364356.914524	72.360054	-1.257844	2.684876	9.436673
348269	364359.006789	72.488048	2.260971	2.670743	9.372369
348271	364361.099811	73.142926	-1.176284	2.686282	9.591844
348273	364363.192435	72.838903	-1.062107	2.682504	9.651073
348275	364365.285015	73.643422	-1.157483	2.685110	9.567596
348277	364367.377519	72.607837	2.194956	2.673498	9.813067
348279	364369.469686	73.040258	-1.711405	2.666862	9.848291
348281	364371.562672	73.535353	-1.175805	2.680322	9.288347
348283	364373.654433	74.092817	0.511076	2.686081	10.014137
348285	364375.746883	74.125665	-1.428094	2.672212	9.644958
348287	364377.838820	74.494726	0.620634	2.677997	10.350415
348289	364379.930868	74.102022	-1.309546	2.680875	9.812851
348291	364382.022765	74.265396	-1.198636	2.684492	10.301879
348293	364384.114691	75.080222	-1.387058	2.682927	9.968363
348295	364386.207118	74.467459	-1.346173	2.680735	9.516115
348297	364388.298343	74.633606	-1.365833	2.680516	10.423413
348299	364390.390235	75.217798	2.688403	2.669851	9.770816
348301	364392.482021	74.656048	2.485456	2.674035	10.155022
348303	364394.573791	75.069461	-1.447013	2.678603	10.243308
348305	364396.665660	74.456433	-1.369304	2.679738	10.315775
348307	364398.758287	75.201130	3.287064	2.683231	10.628907
348309	364400.850490	75.256502	-1.539259	2.679679	10.115889
348311	364402.943560	76.123697	-1.570124	2.681321	10.284575
