time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
364260.794306	175.257141	0.018950	9.248328	14
364261.860541	122.725716	0.018941	6.479215	15
364262.880894	191.905060	0.018932	10.136621	16
364263.939168	139.175278	0.018946	7.345709	17
364264.994843	166.884262	0.018949	8.806957	18
364266.036534	142.493652	0.018975	7.509694	19
364267.084819	165.411179	0.018949	8.729144	20
364268.099907	199.527924	0.018911	10.550656	21
364269.182788	163.798660	0.018967	8.635938	22
364270.214692	167.893082	0.018928	8.869894	23
364271.278515	149.344070	0.018942	7.884487	24
364272.294676	192.818893	0.018962	10.168890	25
364273.392990	111.216362	0.018936	5.873261	26
364274.392895	177.548279	0.018906	9.390861	27
364275.473213	195.641388	0.018956	10.320831	28
364276.489106	172.939194	0.018928	9.136719	29
364277.548839	169.982452	0.018942	8.974075	30
364278.604731	120.890228	0.018958	6.376652	31
364279.674344	100.750481	0.018941	5.319153	32
364280.682970	152.115509	0.018939	8.031719	33
364281.723060	204.353363	0.018922	10.800053	34
364282.763755	184.019150	0.018934	9.718946	35
364283.843845	131.470795	0.018941	6.940912	36
364284.898623	78.484497	0.018932	4.145569	37
364285.926546	160.448074	0.018929	8.476093	38
364286.975949	109.021500	0.018938	5.756697	39
364288.007354	195.356094	0.018927	10.321357	40
364289.078664	83.569931	0.018942	4.411940	41
364290.140097	83.680740	0.018940	4.418228	42
364291.168743	90.795403	0.018959	4.789008	43
364292.217004	124.809921	0.018927	6.594204	44
364293.233498	160.672897	0.018913	8.495455	45
364294.314947	111.011787	0.018924	5.866295	46
364295.330904	151.742935	0.018924	8.018572	47
364296.411529	98.880959	0.018924	5.225282	48
364297.408709	196.798721	0.018947	10.386798	49
364298.530165	44.145321	0.018934	2.331570	50
364299.524277	124.808525	0.018916	6.598119	51
364300.564626	187.522064	0.018929	9.906715	52
364301.621928	101.797813	0.018959	5.369235	53
364302.670158	155.135849	0.018885	8.214722	54
364303.718384	91.101326	0.018954	4.806361	55
364304.768295	134.695526	0.018918	7.119910	56
364305.807068	97.809723	0.018922	5.169055	57
364306.871701	103.823555	0.018928	5.485162	58
364307.913090	68.504257	0.018946	3.615726	59
364308.962010	102.999420	0.018942	5.437754	60
364309.993254	101.619209	0.018917	5.371801	61
364311.077136	48.067509	0.018985	2.531830	62
364312.075894	129.062759	0.018952	6.809983	63
364313.157611	74.850502	0.018930	3.954092	64
364314.154193	171.333130	0.018915	9.058182	65
364315.254470	64.563049	0.018961	3.405062	66
364316.276611	82.359032	0.018919	4.353296	67
364317.297741	206.246490	0.018945	10.886795	68
364318.367177	85.344467	0.018907	4.513932	69
364319.415408	116.203644	0.018886	6.152891	70
364320.471561	60.016846	0.018920	3.172207	71
364321.512644	115.058411	0.018911	6.084340	72
364322.538983	111.009796	0.018924	5.866185	73
364323.639627	26.216082	0.018896	1.387394	74
364324.658031	51.318909	0.018948	2.708478	75
364325.706035	81.870544	0.018886	4.335007	76
364326.723076	119.876686	0.018911	6.339089	77
364327.803134	65.761612	0.018911	3.477347	78
364328.819041	103.182999	0.018902	5.458717	79
364329.900191	61.680847	0.018940	3.256687	80
364330.937593	41.176540	0.018922	2.176090	81
364331.964981	127.573158	0.018904	6.748444	82
364333.014662	71.309464	0.018935	3.765921	83
364334.061465	114.210991	0.018879	6.049550	84
364335.109868	64.513252	0.018913	3.411072	85
364336.158681	100.441017	0.018907	5.312437	86
364337.208043	50.685162	0.018942	2.675797	87
364338.274744	40.909813	0.018937	2.160368	88
364339.305117	42.619030	0.018942	2.249937	89
364340.354509	70.320534	0.018909	3.718808	90
364341.369437	106.986816	0.018900	5.660798	91
364342.458636	45.913326	0.018916	2.427207	92
364343.457560	119.949219	0.018907	6.344220	93
364344.536094	69.779030	0.018940	3.684156	94
364345.563892	81.579193	0.018931	4.309352	95
364346.630076	56.470657	0.018939	2.981726	96
364347.642831	106.230888	0.018903	5.619823	97
364348.692517	159.560806	0.018904	8.440614	98
364349.758082	45.195217	0.018937	2.386569	99
364350.807405	83.645233	0.018883	4.429583	100
364351.863747	33.664577	0.018899	1.781276	101
364352.905268	68.566994	0.018895	3.628749	102
364353.968039	20.960808	0.018910	1.108462	103
364355.021537	20.546524	0.018937	1.085004	104
364356.018430	93.681465	0.018899	4.956961	105
364357.116677	19.978451	0.018939	1.054908	106
364358.113907	87.090248	0.018936	4.599306	107
364359.163247	113.040039	0.018868	5.990944	108
364360.210459	74.382851	0.018902	3.935228	109
364361.260338	99.791824	0.018898	5.280500	110
364362.308390	57.217052	0.018902	3.027023	111
364363.356354	90.303543	0.018875	4.784299	112
364364.396637	61.412510	0.018908	3.248024	113
364365.473988	29.250130	0.018928	1.545371	114
364366.522566	15.004577	0.018930	0.792638	115
364367.551971	63.840031	0.018874	3.382500	116
364368.585945	52.206131	0.018913	2.760318	117
364369.623835	110.644836	0.018904	5.853066	118
364370.663383	87.002647	0.018918	4.598814	119
364371.745089	44.171249	0.018878	2.339885	120
364372.779497	33.736778	0.018939	1.781304	121
364373.810690	104.130402	0.018918	5.504205	122
364374.838822	107.917816	0.018931	5.700497	123
364375.888576	153.515472	0.018892	8.125754	124
364376.973018	20.458511	0.018891	1.082980	125
364378.004619	78.628830	0.018898	4.160755	126
364379.065923	22.341187	0.018905	1.181765	127
364381.149751	30.145250	0.018936	1.591978	129
364382.189207	74.988579	0.018891	3.969522	130
364383.232490	47.217762	0.018901	2.498120	131
364384.315849	18.510616	0.018933	0.977680	132
364385.294994	123.224640	0.018905	6.518090	133
364386.409363	18.139624	0.018933	0.958116	134
364387.426469	29.420691	0.018890	1.557463	135
364388.464662	74.256989	0.018895	3.929920	136
364389.526280	19.644831	0.018920	1.038326	137
364390.555203	79.790436	0.018897	4.222417	138
364391.623375	17.335241	0.018919	0.916264	139
364392.650913	67.646606	0.018905	3.578301	140
364393.682466	63.221054	0.018898	3.345370	141
364394.739893	74.716606	0.018906	3.951982	142
364395.777691	54.803726	0.018923	2.896167	143
364396.827532	83.525711	0.018888	4.422270	144
364397.879729	40.158993	0.018926	2.121907	145
364398.943032	37.384083	0.018922	1.975668	146
364399.966640	51.995472	0.018864	2.756262	147
364400.990725	159.959824	0.018893	8.466564	148
364402.056930	49.702888	0.018910	2.628433	149
364403.104923	85.379601	0.018920	4.512647	150
364404.170771	19.305105	0.018899	1.021464	151
364405.217628	35.616615	0.018864	1.888110	152
