time (s)	det(V)
427721.477041	0.000962	
427721.479041	0.000134	
427721.483039	0.000499	
427721.485041	0.001140	
427721.487040	0.001162	
427721.489040	0.001955	
427721.491039	0.001463	
427721.493041	0.000922	
427721.495040	0.002080	
427721.497040	0.001717	
427721.499039	0.000959	
427721.503038	0.000931	
427721.505040	0.001458	
427721.507040	0.002136	
427721.509041	0.001814	
427721.511040	0.002268	
427721.513040	0.002378	
427721.515039	0.001847	
427721.517040	0.001811	
427721.519039	0.001277	
427721.521040	0.001286	
427721.525040	0.001745	
427721.527039	0.001784	
427721.529040	0.002486	
427721.531039	0.002495	
427721.533039	0.002179	
427721.535040	0.002874	
427721.539038	0.002667	
427721.541039	0.001771	
427721.543040	0.001460	
427721.547039	0.001568	
427721.549041	0.002497	
427721.551040	0.003037	
427721.553039	0.002452	
427721.555040	0.002613	
427721.557042	0.002575	
427721.561038	0.001998	
427721.565039	0.002137	
427721.567039	0.002788	
427721.569040	0.003203	
427721.571039	0.002434	
427721.573039	0.003316	
427721.577037	0.002705	
427721.579039	0.002426	
427721.581038	0.002196	
427721.585039	0.002207	
427721.587040	0.001982	
427721.589039	0.003195	
427721.591039	0.002883	
427721.593041	0.002011	
427721.595040	0.002150	
427721.599047	0.001023	
427721.603049	0.001940	
427721.605050	0.001909	
427721.607050	0.001638	
427721.609049	0.001672	
427721.611048	0.001509	
427721.615047	0.001171	
427721.617048	-0.000251	
427721.619050	-0.000114	
427721.623048	-0.000665	
427721.625049	0.000292	
427721.627049	-0.000329	
427721.629049	-0.000752	
427721.631049	-0.001308	
427721.633048	-0.001136	
427721.637052	-0.002054	
427721.641052	-0.002380	
427721.643053	-0.002813	
427721.645053	-0.003183	
427721.647053	-0.004484	
427721.649053	-0.004515	
427721.653052	-0.004886	
427721.655054	-0.007220	
427721.657053	-0.006737	
427721.661052	-0.008600	
427721.663054	-0.007846	
427721.665053	-0.009496	
427721.667053	-0.010971	
427721.669055	-0.010709	
427721.671054	-0.011585	
427721.673053	-0.012736	
427721.677054	-0.013956	
427721.679053	-0.016276	
427721.681054	-0.016796	
427721.683053	-0.017266	
427721.685052	-0.017619	
427721.687054	-0.018911	
427721.689053	-0.019636	
427721.691054	-0.021851	
427721.693053	-0.023509	
427721.695053	-0.025142	
427721.699053	-0.026192	
427721.701054	-0.028421	
427721.703053	-0.030021	
427721.705053	-0.031671	
427721.707053	-0.032866	
427721.709053	-0.034941	
427721.713051	-0.036624	
427721.715052	-0.041841	
427721.717053	-0.043314	
427721.721054	-0.046148	
427721.723052	-0.049271	
427721.725053	-0.052159	
427721.727053	-0.055679	
427721.729054	-0.057100	
427721.731054	-0.060755	
427721.735053	-0.064553	
427721.737054	-0.071093	
427721.739054	-0.073676	
427721.741057	-0.077050	
427721.743055	-0.081131	
427721.745055	-0.084807	
427721.747055	-0.089234	
427721.749055	-0.092849	
427721.751055	-0.097884	
427721.753054	-0.103513	
427721.757055	-0.108417	
427721.759055	-0.118382	
427721.761060	-0.122883	
427721.763059	-0.128526	
427721.765059	-0.135082	
427721.767059	-0.140468	
427721.769060	-0.146961	
427721.771059	-0.153545	
427721.773061	-0.161321	
427721.775060	-0.168613	
427721.779059	-0.175400	
427721.781059	-0.189932	
427721.783059	-0.196752	
427721.785060	-0.204918	
427721.787060	-0.214369	
427721.789060	-0.221991	
427721.793057	-0.230596	
427721.795059	-0.251603	
427721.797058	-0.258537	
427721.801059	-0.268331	
427721.803059	-0.287880	
427721.805059	-0.298745	
427721.807058	-0.310409	
427721.809060	-0.318859	
427721.811058	-0.331216	
427721.815060	-0.343317	
427721.817059	-0.363085	
427721.819059	-0.374233	
427721.821060	-0.385071	
427721.823061	-0.396214	
427721.825059	-0.407282	
427721.827060	-0.415582	
427721.829058	-0.423691	
427721.831059	-0.435009	
427721.835063	-0.445057	
427721.839064	-0.467383	
