time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
364742.155417	144.616379	0.018877	7.661138	157
364743.171345	175.602951	0.018839	9.321018	158
364744.252592	126.994576	0.018892	6.722104	159
364745.269923	162.460190	0.018888	8.601379	160
364746.350013	121.745377	0.018960	6.421111	161
364747.366403	156.417831	0.018845	8.300081	162
364748.463597	74.145943	0.018866	3.930056	163
364749.464374	139.733536	0.018897	7.394453	164
364750.528549	128.334534	0.018839	6.812148	165
364751.549864	147.269241	0.018867	7.805551	166
364752.583612	225.613083	0.018845	11.972191	167
364753.657510	114.335251	0.018895	6.050943	168
364754.685146	213.048416	0.018855	11.299340	169
364755.753544	101.943634	0.018896	5.394868	170
364756.802119	150.634552	0.018894	7.972464	171
364757.850666	94.528732	0.018892	5.003585	172
364758.899489	133.662399	0.018859	7.087450	173
364759.948585	80.569359	0.018870	4.269706	174
364760.996305	115.992874	0.018867	6.147945	175
364761.993939	216.684341	0.018829	11.508020	176
364763.093166	119.935081	0.018880	6.352498	177
364764.109516	144.276794	0.018840	7.657863	178
364765.191679	98.018463	0.018862	5.196557	179
364766.189473	188.950119	0.018863	10.016845	180
364767.256417	159.561752	0.018885	8.449093	181
364768.284205	168.607285	0.018882	8.929500	182
364769.352993	162.540573	0.018853	8.621392	183
364770.401283	96.469421	0.018870	5.112271	184
364771.428885	198.471436	0.018868	10.518956	185
364772.499190	85.106445	0.018855	4.513721	186
364773.528507	174.869675	0.018855	9.274312	187
364774.594664	75.541695	0.018861	4.005145	188
364775.644884	104.353439	0.018838	5.539490	189
364776.660619	147.735245	0.018862	7.832502	190
364777.743046	91.710762	0.018887	4.855650	191
364778.748031	167.075882	0.018860	8.858970	192
364779.837151	83.172127	0.018855	4.411065	193
364780.871805	72.318138	0.018845	3.837596	194
364781.936456	68.815407	0.018894	3.642112	195
364782.933703	159.157379	0.018850	8.443395	196
364783.983208	200.359467	0.018861	10.622713	197
364785.029027	142.024780	0.018886	7.519941	198
364786.097505	125.897171	0.018847	6.679907	199
364787.127791	120.474625	0.018854	6.389999	200
364788.193725	325.718018	0.018860	17.269884	201
364789.242684	63.839336	0.018876	3.382098	202
364790.290952	101.790329	0.018883	5.390443	203
364791.340802	49.459351	0.018854	2.623216	204
364792.389692	83.461937	0.018855	4.426611	205
364793.421692	71.985062	0.018839	3.821146	206
364794.485445	73.605713	0.018874	3.899767	207
364795.508196	91.472595	0.018828	4.858265	208
364796.583042	58.142094	0.018834	3.087126	209
364797.598189	92.213310	0.018888	4.882061	210
364798.629165	205.188431	0.018844	10.888596	211
364799.695831	78.006340	0.018859	4.136243	212
364800.723226	183.577698	0.018858	9.734912	213
364801.793778	67.155235	0.018877	3.557598	214
364802.848128	79.819733	0.018858	4.232751	215
364803.870601	101.560249	0.018875	5.380608	216
364804.938002	82.341301	0.018847	4.369020	217
364806.002458	24.752724	0.018859	1.312534	218
364807.036175	74.586075	0.018849	3.957033	219
364808.051570	245.275024	0.018855	13.008733	220
364809.149369	29.273834	0.018849	1.553091	221
364810.148095	98.244621	0.018817	5.220930	222
364811.213304	84.008087	0.018860	4.454278	223
364812.244935	72.269951	0.018824	3.839293	224
364813.293519	121.651566	0.018855	6.451954	225
364814.343996	64.337891	0.018881	3.407592	226
364815.392286	107.181252	0.018896	5.672120	227
364816.447538	42.199863	0.018849	2.238851	228
364817.479848	117.914955	0.018860	6.252244	229
364818.553371	22.861006	0.018857	1.212351	230
364819.584822	79.422394	0.018858	4.211539	231
364820.615056	71.258095	0.018885	3.773261	232
364821.682803	62.758652	0.018845	3.330194	233
364822.716595	55.330235	0.018845	2.936092	234
364823.801010	21.678732	0.018836	1.150910	235
364824.797199	275.691101	0.018859	14.618521	236
364825.885568	30.170956	0.018848	1.600721	237
364826.892673	63.067646	0.018840	3.347514	238
364827.949369	82.019348	0.018841	4.353219	239
364829.010803	24.140682	0.018832	1.281893	240
364830.017917	167.931229	0.018853	8.907542	241
364831.088258	43.387295	0.018883	2.297698	242
364832.142054	66.808960	0.018846	3.544907	243
364833.184534	37.768078	0.018878	2.000613	244
364834.232831	62.352268	0.018909	3.297486	245
364835.248503	113.432434	0.018826	6.025276	246
364836.329876	56.157978	0.018853	2.978727	247
364837.346409	86.774193	0.018877	4.596827	248
364838.428620	41.392605	0.018860	2.194739	249
364839.458611	40.669151	0.018845	2.158105	250
364840.493659	102.362206	0.018867	5.425385	251
364841.561110	24.481489	0.018873	1.297153	252
364842.588625	91.639381	0.018873	4.855573	253
364843.636889	53.204597	0.018845	2.823308	254
364844.700911	40.529766	0.018846	2.150565	255
364845.734505	34.346127	0.018880	1.819198	0
364846.783838	65.941895	0.018836	3.500876	1
364847.832391	32.833954	0.018839	1.742903	2
364848.895903	27.329369	0.018846	1.450157	3
364849.895523	72.245872	0.018838	3.835127	4
364850.958575	84.254089	0.018870	4.465039	5
364851.993476	76.650032	0.018863	4.063455	6
364853.075010	36.144901	0.018850	1.917494	7
364854.073188	107.712242	0.018839	5.717514	8
364855.137564	102.993958	0.018853	5.463057	9
364856.207946	18.932760	0.018863	1.003704	10
364857.244034	72.506264	0.018846	3.847341	11
364858.264391	81.463295	0.018839	4.324080	12
364859.333360	77.322670	0.018812	4.110376	13
364860.381651	30.235851	0.018871	1.602279	14
364861.431329	59.899929	0.018869	3.174495	15
364862.479603	25.319227	0.018845	1.343563	16
364863.528374	46.791485	0.018808	2.487848	17
364864.524453	141.867462	0.018860	7.522250	18
364865.624957	38.116840	0.018857	2.021365	19
364866.631416	86.608109	0.018834	4.598381	20
364867.741088	12.941463	0.018876	0.685588	21
364868.744985	42.012241	0.018846	2.229251	22
364869.786331	85.282761	0.018866	4.520394	23
364870.836753	40.024387	0.018837	2.124811	24
364871.883944	73.613152	0.018835	3.908239	25
364872.931436	35.381695	0.018863	1.875761	26
364873.980790	59.122444	0.018846	3.137087	27
