time (s)	coil I (A)	last det (V)	int current (uC)
426574.783547	0.211588	-60.253906	-285.644531
426574.785548	0.211394	2.325336	0.029216
426575.892158	0.215546	149.121094	88.085937
426575.894161	0.214724	2.361964	0.024142
426576.878196	0.212098	-81.933594	-262.890625
426576.880204	0.211683	2.328517	0.178886
426577.990264	0.213710	147.851562	82.617187
426577.992265	0.213042	2.343459	0.144228
426578.972292	0.215615	-65.332031	-254.492187
426578.974295	0.214806	2.362868	0.034069
426580.054779	0.213719	154.003906	75.195312
426580.056782	0.213015	2.343167	0.019263
426581.069727	0.215790	-49.121094	-248.437500
426581.071727	0.214937	2.364303	0.035527
426582.151770	0.214605	145.117187	74.902344
426582.153772	0.213942	2.353367	0.015157
426583.168733	0.213554	-49.511719	-239.550781
426583.170735	0.213076	2.343840	0.038005
426584.214750	0.212328	148.144531	72.656250
426584.216749	0.213200	2.345196	0.021110
426585.262781	0.196771	-42.968750	-235.742187
426585.264782	0.214130	-42.968750	-235.742187
426585.266781	0.213438	2.347820	0.037260
426586.312858	0.215942	143.554687	74.511719
426586.314864	0.215211	2.367317	0.018244
426587.360918	0.215671	-41.796875	-231.933594
426587.362920	0.214948	2.364428	0.035160
426588.408940	0.211485	140.527344	76.562500
426588.410941	0.213814	2.351949	0.015233
426589.458984	0.213507	-50.097656	-226.953125
426589.460986	0.212766	2.340428	0.100908
426590.510990	0.212719	139.941406	77.636719
426590.512992	0.212357	2.335926	0.014106
426591.555531	0.214021	-72.851562	-222.265625
426591.557530	0.213153	2.344682	0.030221
426592.605549	0.213929	140.917969	77.734375
426592.607549	0.213401	2.347412	0.745706
426593.620521	0.213764	-27.148437	-236.621094
426593.622525	0.213096	2.344053	0.044622
426594.702510	0.215438	142.773437	77.929687
426594.704512	0.214859	2.363452	0.014096
426595.717495	0.213474	-41.796875	-238.183594
426595.719497	0.212811	2.340925	0.033317
426596.800030	0.213942	140.820312	81.835937
426596.802032	0.213441	2.347855	0.014155
426597.816096	0.214883	-78.808594	-235.058594
426597.818097	0.214411	2.358516	0.026036
426598.896174	0.213918	145.898437	83.398437
426598.898176	0.213246	2.345701	0.017259
426599.878696	0.214280	-49.023437	-252.441406
426599.880697	0.213663	2.350292	0.044800
426600.994730	0.212963	149.121094	88.574219
426600.996729	0.212375	2.336121	0.019704
426601.975278	0.213922	-87.304687	-253.710937
426601.977278	0.213263	2.345896	0.028004
426603.089327	0.214563	146.484375	97.265625
426603.091328	0.214218	2.356398	0.022625
426604.073326	1.503571	-85.839844	-265.722656
426604.075328	0.213005	2.343060	0.020784
426605.188318	0.214837	148.144531	103.808594
426605.190319	0.214300	2.357302	0.021993
426606.138928	0.212988	-58.398437	-287.695312
426606.140930	0.212540	2.337938	0.031465
426607.250997	0.214554	153.710937	107.226562
426607.252997	0.213907	2.352977	0.036127
426608.235067	0.213049	-49.218750	-300.195312
426608.237068	0.212359	2.335953	0.103130
426609.348030	0.213924	146.289062	116.406250
426609.350035	0.213432	2.347749	0.035543
426610.332058	0.213956	-54.296875	-303.027344
426610.334062	0.213250	2.345746	0.024491
426611.446984	0.213218	145.605469	120.019531
426611.448989	0.212691	2.339604	0.035535
426612.427556	0.201823	-60.253906	-300.976562
426612.429557	0.203834	-60.253906	-300.976562
426612.431557	0.212653	2.339188	0.024608
426613.543587	0.213383	142.773437	122.949219
426613.545590	0.212695	2.339648	0.031364
426614.530189	0.213387	-89.062500	-288.378906
426614.532192	0.212956	2.342520	0.020659
426615.608288	0.213855	152.441406	118.164062
426615.610292	0.213192	2.345116	0.442181
426616.622848	0.216491	-86.425781	-288.085937
426616.624850	0.215646	2.372111	0.018351
426617.704913	0.214209	148.339844	119.921875
426617.706916	0.213518	2.348697	0.040475
426618.686955	0.215566	-53.710937	-298.925781
426618.688958	0.215040	2.365438	0.032388
426619.803044	0.216313	151.660156	113.476562
426619.805044	0.215814	2.373955	0.037536
426620.785617	0.214680	-45.898437	-295.898437
426620.787618	0.214136	2.355494	0.028857
426621.899660	0.213828	147.851562	111.914062
426621.901662	0.213251	2.345763	0.363260
426622.881746	0.214621	-74.414062	-274.511719
426622.883747	0.213825	2.352073	0.026948
426623.995856	0.216035	153.125000	104.687500
426623.997859	0.215189	2.367077	0.030319
426624.979915	0.214624	-96.093750	-254.199219
426624.981916	0.214204	2.356239	0.419156
426626.093962	0.214234	151.953125	100.488281
426626.095965	0.213626	2.349884	0.023641
426627.078894	0.213325	-91.308594	-242.382812
426627.080896	0.212890	2.341793	0.027314
426628.156967	0.214575	157.226562	92.871094
426628.158968	0.213860	2.352463	0.032006
426629.173002	0.215858	-75.488281	-234.570312
426629.177001	0.214353	2.357878	0.028151
426630.257030	0.213068	151.757812	91.015625
426630.259030	0.212575	2.338328	0.025788
426631.269562	0.212556	-68.261719	-226.269531
426631.271566	0.213630	2.349929	0.028098
426632.353662	0.214244	142.675781	92.187500
426632.355664	0.213803	2.351834	0.020052
426633.371675	0.213669	-74.511719	-216.992187
426633.373678	0.213197	2.345170	0.030734
426634.417739	0.213528	153.906250	84.570312
426634.419741	0.213057	2.343628	0.025955
426635.464708	0.214329	-65.917969	-213.867187
426635.466708	0.213644	2.350088	0.032376
426636.512711	0.215215	146.679687	87.402344
426636.514713	0.214709	2.361795	0.022613
426637.528803	0.215235	7.324219	-227.050781
426637.530805	0.214534	2.359872	0.049164
426638.610902	0.215523	144.140625	88.085937
426638.612906	0.214729	2.362017	0.020399
426639.627510	0.214716	9.375000	-226.171875
426639.631510	0.213822	2.352047	0.049011
426640.708069	0.214060	143.652344	88.769531
426640.710071	0.213506	2.348564	0.017717
426641.722636	0.214438	-30.468750	-217.480469
426641.724638	0.214930	2.364233	0.043435
426642.804697	0.213737	143.359375	91.015625
426642.806699	0.212906	2.341961	0.018587
426643.821228	0.213797	-24.218750	-221.191406
426643.823228	0.213200	2.345196	0.190953
426644.869294	0.213834	154.980469	89.355469
426644.871297	0.213060	2.343663	0.030074
426645.885313	0.213737	-5.175781	-231.738281
426645.887316	0.213068	2.343743	0.050267
426646.967346	0.211671	159.960937	89.648437
426646.969346	0.212777	2.340552	0.034560
426647.983956	0.213316	-56.152344	-229.101562
426647.985957	0.213297	2.346269	0.039358
426649.061481	1.533715	159.179687	93.750000
426649.066846	0.213385	159.179687	93.750000
426649.068848	0.213020	2.343220	0.118783
426650.079410	0.213866	-72.265625	-236.230469
426650.081412	0.213005	2.343060	0.030844
426651.161407	0.213465	159.570312	98.925781
426651.163408	0.212835	2.341190	0.320268
426652.146342	0.213847	-48.730469	-254.296875
426652.148345	0.213389	2.347279	0.242950
426653.258388	0.214147	155.957031	107.617187
426653.260390	0.213449	2.347944	0.182684
426654.240425	0.215829	-49.121094	-265.332031
426654.242428	0.215069	2.365757	0.035670
426655.354474	0.214461	155.273437	114.843750
426655.356477	0.213729	2.351019	0.040404
426656.339034	0.214592	-63.671875	-269.824219
426656.341040	0.214158	2.355742	0.030462
426657.453114	0.214686	150.781250	122.070312
426657.455121	0.213934	2.353279	0.036808
426658.436054	0.214570	-51.171875	-281.445312
426658.438055	0.213973	2.353704	0.026986
426659.548118	0.211443	142.480469	131.933594
426659.550120	0.216822	142.480469	131.933594
426659.552119	0.216221	2.378430	0.034221
426660.532165	0.218812	-77.539062	-275.292969
426660.536164	0.218051	2.398556	0.025179
426661.614228	0.213310	149.023437	129.394531
426661.616230	0.212695	2.339648	0.050304
426662.598241	0.213321	-22.265625	-297.656250
426662.600246	0.212766	2.340428	0.040801
426663.710814	0.214181	151.074219	128.027344
426663.712812	0.213408	2.347483	0.045964
426664.693759	0.214626	-46.972656	-287.988281
426664.695760	0.213862	2.352481	0.037523
426665.807785	0.214393	149.511719	129.589844
426665.809787	0.213537	2.348910	0.042066
426666.790368	0.214564	-54.882812	-281.347656
426666.792370	0.214030	2.354333	0.033023
426667.904420	0.213473	148.437500	129.980469
426667.906420	0.213129	2.344416	0.041229
426668.890434	0.212504	-79.785156	-266.992187
426668.892435	0.212167	2.333835	0.029804
426670.002427	0.213722	146.679687	127.929687
426670.004429	0.212914	2.342059	0.036171
426670.984477	0.212871	-60.058594	-266.503906
426670.986478	0.213185	2.345037	0.027558
426672.098531	0.212643	150.292969	120.605469
426672.100532	0.213511	2.348617	0.034704
426673.049122	0.215596	-25.683594	-266.796875
426673.051124	0.214970	2.364676	0.046367
426674.163196	0.215924	158.398437	109.863281
426674.165197	0.215332	2.368655	0.046301
426675.149239	0.212802	-23.144531	-254.687500
426675.151241	0.212299	2.335288	0.055168
426676.259842	0.209058	156.054687	105.371094
426676.261844	0.213519	156.054687	105.371094
426676.263844	0.212779	2.340570	0.040783
426677.243902	0.214037	-20.507812	-240.917969
426677.245905	0.213120	2.344319	0.047023
426678.359976	0.213579	154.394531	101.464844
426678.361978	0.213085	2.343938	0.031308
426679.340891	0.215498	-16.308594	-228.906250
426679.342893	0.214723	2.361955	0.049005
