num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
350987	367488.124429	40.333250	-9.929356	-0.601537	3.281509
350989	367490.216667	41.758933	10.088351	-0.627495	3.190201
350991	367492.306582	41.894985	10.071208	-0.626896	3.436028
350993	367494.396415	41.676395	10.106524	-0.629654	3.684369
350995	367496.489011	41.859437	10.024930	-0.625207	3.502413
350997	367498.580888	40.700221	-9.710052	-0.601884	3.339916
350999	367500.673553	41.794220	9.972962	-0.627002	3.323693
351001	367502.765171	41.890707	9.947896	-0.623443	3.373190
351003	367504.855809	42.041479	9.951536	-0.625304	3.287598
351005	367506.947684	41.995677	9.946295	-0.621572	3.285489
351007	367509.038399	42.203647	9.831333	-0.624590	3.555290
351009	367511.129987	42.555587	9.832599	-0.621419	3.536025
351011	367513.219566	42.731459	-9.424267	-0.582655	3.703656
351013	367515.311996	43.339007	-13.898324	-0.561405	3.619541
351015	367517.404354	42.678252	9.678642	-0.625875	3.280739
351017	367519.496906	42.749189	9.540926	-0.624783	3.308717
351019	367521.587663	42.905026	-9.268575	-0.585229	3.345931
351021	367523.676139	43.453486	-13.586700	-0.564514	3.882734
351023	367525.767707	42.913106	9.563670	-0.623606	3.740670
351025	367527.861213	42.954083	9.534571	-0.620193	3.362611
351027	367529.954415	43.204704	10.022573	-0.613295	3.317240
351029	367532.044719	43.176165	9.429213	-0.624516	3.593404
351031	367534.134787	42.051503	-9.143102	-0.601745	3.984502
351033	367536.227815	43.228677	9.250165	-0.627261	3.849335
351035	367538.321290	43.401703	9.825026	-0.618598	3.375653
351037	367540.412177	43.409463	9.249194	-0.630966	3.433389
351039	367542.499718	42.328534	-8.959789	-0.603928	3.898134
351041	367544.590520	43.206602	9.282042	-0.630226	4.000632
351043	367546.683705	43.680227	9.123086	-0.631214	3.628201
351045	367548.777773	43.771538	9.613158	-0.624272	3.113901
351047	367550.868439	43.766765	8.937751	-0.631176	3.556489
351049	367552.957228	43.892910	8.999475	-0.630025	3.813637
351051	367555.047651	44.089634	9.122708	-0.629283	3.902007
351053	367557.141323	43.991008	8.958439	-0.629094	3.866988
351055	367559.233734	44.242253	8.832010	-0.630524	3.593297
351057	367561.325844	44.087326	8.878673	-0.628886	3.635792
351059	367563.416776	44.321983	8.800543	-0.630714	3.726838
351061	367565.505759	44.058832	8.875422	-0.628703	3.912387
351063	367567.598641	44.608708	-8.526780	-0.589183	3.987900
351065	367569.689032	45.996021	-10.371936	-0.566913	3.888215
351067	367571.780789	44.410971	8.803083	-0.631975	3.801993
351069	367573.872692	43.337118	-8.494112	-0.608946	3.797404
351071	367575.963217	44.465548	8.746122	-0.628991	3.782380
351073	367578.056586	45.034424	-8.354008	-0.589375	3.494981
351075	367580.145876	44.880096	-10.555185	-0.608338	3.820978
351077	367582.237358	44.794085	8.593963	-0.628880	4.065547
351079	367584.327628	45.104614	8.542064	-0.627225	4.190434
351081	367586.420034	44.855587	8.561022	-0.628377	3.919931
351083	367588.512892	44.962455	8.520266	-0.627538	3.512565
351085	367590.604442	45.042618	8.385010	-0.631154	3.630062
351087	367592.695415	45.014614	8.518712	-0.630280	4.028543
351089	367594.784508	44.974741	8.479253	-0.630051	4.398567
351091	367596.878313	45.238480	8.391795	-0.632706	3.846729
351093	367598.970548	45.039831	8.291553	-0.633217	3.736502
351095	367601.061523	45.251860	8.311954	-0.634012	3.745772
351097	367603.150338	45.266504	8.302097	-0.633219	4.378003
351099	367605.242864	46.085077	8.737954	-0.625642	4.149167
351101	367607.335964	45.957716	8.030009	-0.634644	3.844963
351103	367609.427755	45.813847	8.059898	-0.634414	3.605311
351105	367611.518681	46.028682	7.951928	-0.635376	3.812712
351107	367613.606946	45.981539	8.044363	-0.634979	4.278891
351109	367615.698720	46.102185	8.000950	-0.636625	4.261196
351111	367617.791804	46.185537	8.098745	-0.634767	4.004944
351113	367619.884435	46.278719	7.981612	-0.637725	3.869896
351115	367621.976148	45.942127	7.938492	-0.636809	3.857741
351117	367624.065419	46.176139	7.849695	-0.637678	4.192596
351119	367626.156483	46.193997	7.867330	-0.636148	4.353862
351121	367628.246999	46.482819	7.772365	-0.635952	4.340294
351123	367630.340384	46.376400	7.699890	-0.635476	4.090891
351125	367632.432084	46.287480	7.868795	-0.633595	3.834790
351127	367634.523392	46.484053	7.717052	-0.634113	4.011726
351129	367636.614490	45.345494	-7.483094	-0.607571	4.086776
351131	367638.706172	46.395511	7.774977	-0.633664	4.310442
351133	367640.796423	46.768943	7.608796	-0.633597	4.074757
351135	367642.886944	46.874136	7.690494	-0.631622	4.321165
351137	367644.979080	46.592968	7.815718	-0.634237	4.130259
351139	367647.070261	46.788282	7.526545	-0.637941	3.906138
351141	367649.162730	46.930465	7.606328	-0.637133	3.963200
351143	367651.254240	46.834118	7.639259	-0.638869	3.981598
351145	367653.344071	46.900063	7.464589	-0.638960	4.591180
351147	367655.435353	47.120110	7.562821	-0.637676	4.378525
351149	367657.528029	46.949738	7.472733	-0.637630	4.186741
351151	367659.620415	47.160446	7.470056	-0.636556	3.869281
351153	367661.710806	47.911660	-7.173324	-0.599612	4.216059
351155	367663.801275	47.316524	-9.741476	-0.605424	4.483902
351157	367665.893091	47.553745	7.291991	-0.638986	4.376745
351159	367667.986412	47.817378	7.943936	-0.632619	4.201389
351161	367670.078536	47.686060	7.224458	-0.640131	3.912659
