time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
427316.677888	0.240237	0.002376	0.101104	81
427317.791922	0.720137	0.002366	0.304405	82
427318.777975	0.226845	0.002346	0.096688	83
427319.888519	0.710111	0.002351	0.302067	84
427320.873153	0.207038	0.002351	0.088082	85
427321.955178	0.834255	0.002352	0.354749	86
427322.971230	0.194425	0.002356	0.082506	87
427324.051287	0.537657	0.002365	0.227320	88
427325.067301	0.261704	0.002376	0.110165	89
427326.149312	14.683571	0.002354	6.238167	90
427327.163832	0.288355	0.002366	0.121891	91
427328.213892	0.757921	0.002352	0.322196	92
427329.262009	0.269652	0.002353	0.114587	93
427330.310049	0.607698	0.002360	0.257446	94
427331.358683	0.310189	0.002359	0.131486	95
427332.406736	0.471008	0.002365	0.199164	96
427333.458738	0.199000	0.002346	0.084830	97
427334.506804	0.440128	0.002348	0.187445	98
427335.521778	0.463993	0.002348	0.197594	99
427336.570310	0.821492	0.002358	0.348407	100
427337.616395	0.349228	0.002359	0.148059	101
427338.666485	0.844758	0.002346	0.360021	102
427339.714559	0.239790	0.002363	0.101466	103
427340.762623	0.875873	0.002371	0.369392	104
427341.811164	0.149954	0.002366	0.063381	105
427342.861270	0.872002	0.002366	0.368538	106
427343.875292	0.308692	0.002362	0.130667	107
427344.957363	0.931370	0.002351	0.396178	108
427345.973407	0.195778	0.002362	0.082881	109
427347.055443	0.919274	0.002362	0.389228	110
427348.037468	0.442348	0.002373	0.186383	111
427349.150324	0.832427	0.002368	0.351521	112
427350.134977	0.371526	0.002359	0.157520	113
427351.249050	0.869987	0.002369	0.367227	114
427352.233635	0.311006	0.002342	0.132804	115
427353.345653	0.654197	0.002353	0.278016	116
427354.331676	0.281539	0.002338	0.120421	117
427355.409710	1.043463	0.002373	0.439806	118
427356.427786	0.274030	0.002355	0.116382	119
427357.509831	0.859085	0.002344	0.366429	120
427358.490404	0.640916	0.002364	0.271092	121
427359.604449	0.828226	0.002355	0.351638	122
427360.588518	0.552886	0.002348	0.235515	123
427361.703078	0.741784	0.002350	0.315715	124
427362.685112	0.430565	0.002370	0.181708	125
427363.799159	0.722392	0.002357	0.306546	126
427364.783189	0.347099	0.002364	0.146831	127
427365.864149	1.106860	0.002357	0.469540	128
427366.878205	0.265470	0.002365	0.112265	129
427367.960274	1.046238	0.002352	0.444755	130
427368.944243	0.576359	0.002358	0.244406	131
427370.060316	0.986125	0.002353	0.419136	132
427371.040335	0.518058	0.002372	0.218401	133
427372.154418	0.776082	0.002364	0.328232	134
427373.136374	0.502102	0.002356	0.213086	135
427374.224473	1.053226	0.002354	0.447468	136
427375.237416	0.449375	0.002336	0.192330	137
427376.317977	0.929842	0.002343	0.396812	138
427377.332918	0.477885	0.002351	0.203247	139
427378.414959	0.726781	0.002368	0.306857	140
427379.429928	0.483869	0.002344	0.206433	141
427380.478022	1.136370	0.002348	0.484066	142
427381.528059	0.438428	0.002350	0.186583	143
427382.576044	0.939077	0.002364	0.397237	144
427383.622348	0.444316	0.002347	0.189292	145
427384.672609	0.808215	0.002353	0.343450	146
427385.722672	0.389497	0.002362	0.164888	147
427386.770720	0.680656	0.002343	0.290563	148
427387.816622	0.325514	0.002354	0.138304	149
427388.866752	0.679986	0.002345	0.289973	150
427389.882787	0.521716	0.002345	0.222452	151
427390.964854	0.733563	0.002363	0.310479	152
427391.978874	0.405835	0.002353	0.172451	153
427393.060883	0.734174	0.002347	0.312869	154
427394.078905	0.293840	0.002345	0.125313	155
427395.127485	1.290702	0.002339	0.551851	156
427396.149504	0.414463	0.002334	0.177596	157
427397.222091	1.357602	0.002376	0.571451	158
427398.238106	0.394577	0.002375	0.166118	159
427399.320183	1.278620	0.002354	0.543237	160
427400.334747	0.303013	0.002356	0.128637	161
427401.416760	1.193262	0.002349	0.507884	162
427402.399350	0.710017	0.002369	0.299662	163
427403.515409	1.020987	0.002345	0.435435	164
427404.497972	0.666371	0.002376	0.280475	165
427405.610504	0.911549	0.002365	0.385422	166
427406.594567	2.146747	0.002362	0.908954	167
427407.708631	0.818210	0.002359	0.346825	168
427408.692712	0.434399	0.002354	0.184544	169
427409.773256	1.269663	0.002349	0.540429	170
427410.790209	0.441367	0.002344	0.188296	171
427411.870800	1.147951	0.002371	0.484221	172
427412.852789	0.804050	0.002353	0.341642	173
427413.966865	1.099079	0.002370	0.463706	174
427414.948880	0.720375	0.002362	0.304982	175
427416.066868	0.962634	0.002348	0.409978	176
427417.046847	0.605676	0.002361	0.256582	177
427418.160868	0.957637	0.002373	0.403571	178
427419.144899	0.503794	0.002352	0.214193	179
427420.225836	1.430986	0.002348	0.609455	180
427421.241831	0.416284	0.002370	0.175639	181
427422.321828	1.298450	0.002353	0.551943	182
427423.338403	0.415728	0.002407	0.172715	183
427424.419391	1.053592	0.002371	0.444282	184
427425.435431	0.367403	0.002362	0.155535	185
427426.483416	1.493541	0.002361	0.632577	186
427427.533473	0.407145	0.002351	0.173168	187
427428.581547	1.201980	0.002391	0.502806	188
427429.597550	0.785180	0.002346	0.334727	189
427430.679613	0.959446	0.002347	0.408847	190
427431.694205	0.877623	0.002363	0.371426	191
427432.776291	0.798178	0.002363	0.337768	192
427433.792302	0.760416	0.002362	0.321882	193
427434.840330	1.308511	0.002353	0.556102	194
427435.889263	0.687897	0.002355	0.292107	195
427436.937353	1.182939	0.002348	0.503886	196
427437.985422	0.632982	0.002374	0.266651	197
427439.035454	1.126105	0.002359	0.477352	198
427440.083531	0.495616	0.002353	0.210647	199
427441.130518	1.123643	0.002355	0.477174	200
427442.146571	0.773894	0.002372	0.326314	201
427443.228664	1.153001	0.002381	0.484296	202
427444.244713	0.597978	0.002344	0.255059	203
427445.326800	1.144645	0.002354	0.486225	204
427446.342858	0.476171	0.002416	0.197121	205
427447.423401	1.145192	0.002353	0.486593	206
427448.405432	0.829009	0.002379	0.348475	207
427449.520409	1.100347	0.002359	0.466488	208
427450.502413	0.681290	0.002355	0.289288	209
427451.618487	1.007327	0.002349	0.428828	210
427452.603051	0.564783	0.002347	0.240610	211
427453.683614	1.516056	0.002341	0.647614	212
427454.666148	1.084620	0.002350	0.461572	213
427455.778185	1.406794	0.002355	0.597388	214
427456.764183	0.971714	0.002345	0.414433	215
427457.876763	1.263317	0.002360	0.535361	216
427458.863340	0.835238	0.002343	0.356485	217
427459.971775	1.158718	0.002351	0.492834	218
427460.959923	0.731820	0.002343	0.312363	219
427462.069985	1.082841	0.002369	0.457156	220
427463.051850	0.637850	0.002344	0.272085	221
427464.134050	1.632030	0.002363	0.690803	222
