time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
424498.039379	3.385824	0.002348	1.441908	46
424499.121585	3.390190	0.002371	1.429716	47
424500.137630	3.269330	0.002363	1.383343	48
424501.221672	2.557214	0.002355	1.085850	49
424502.235653	5.899841	0.002352	2.508301	50
424503.283660	3.952369	0.002355	1.678429	51
424504.332207	3.291719	0.002357	1.396802	52
424505.380295	2.899063	0.002364	1.226346	53
424506.428120	3.738544	0.002354	1.588037	54
424507.478332	2.053557	0.002369	0.866991	55
424508.528344	3.509152	0.002362	1.485771	56
424509.544317	3.236130	0.002348	1.378064	57
424510.624917	3.621721	0.002371	1.527186	58
424511.641864	2.665097	0.002341	1.138571	59
424512.688440	6.124420	0.002352	2.603692	60
424513.738501	2.256137	0.002349	0.960385	61
424514.785051	5.826965	0.002375	2.453733	62
424515.833096	2.014436	0.002370	0.849921	63
424516.881058	5.514840	0.002360	2.337116	64
424517.899193	3.984881	0.002360	1.688156	65
424518.981734	4.446975	0.002353	1.889764	66
424519.995758	3.370173	0.002361	1.427564	67
424521.075793	3.690234	0.002374	1.554537	68
424522.093835	3.682634	0.002350	1.566807	69
424523.140391	5.631557	0.002370	2.376360	70
424524.190385	3.760639	0.002360	1.593613	71
424525.238409	4.306223	0.002353	1.830413	72
424526.286415	4.271660	0.002385	1.791288	73
424527.302434	6.346379	0.002392	2.653289	74
424528.384480	4.393127	0.002356	1.864277	75
424529.398448	5.254186	0.002354	2.231977	76
424530.480547	4.638119	0.002354	1.970376	77
424531.497079	4.060056	0.002354	1.724939	78
424532.577636	4.565901	0.002374	1.923167	79
424533.595663	3.373467	0.002363	1.427920	80
424534.675725	3.852079	0.002352	1.637923	81
424535.657775	5.905594	0.002358	2.504067	82
424536.771796	3.794582	0.002360	1.607623	83
424537.759844	4.811566	0.002347	2.050205	84
424538.870396	3.342060	0.002352	1.421092	85
424539.852420	4.740252	0.002372	1.998834	86
424540.968462	3.075561	0.002374	1.295606	87
424541.950535	4.170633	0.002352	1.773287	88
424543.032644	4.984781	0.002365	2.107450	89
424544.047605	3.738195	0.002350	1.590871	90
424545.130590	4.539182	0.002349	1.932172	91
424546.146594	3.100630	0.002349	1.319985	92
424547.228658	3.985711	0.002343	1.700993	93
424548.208664	5.867093	0.002357	2.489669	94
424549.322667	3.686812	0.002376	1.551520	95
424550.304439	5.667463	0.002361	2.400056	96
424551.420701	3.170709	0.002350	1.349080	97
424552.403238	5.152015	0.002354	2.188312	98
424553.483748	4.603214	0.002357	1.953055	99
424554.499796	5.489592	0.002364	2.321743	100
424555.580748	3.821386	0.002358	1.620664	101
