time (s)	coil I (A)	last det (V)	int current (uC)
432251.015473	0.601755	154.785156	307.519531
432251.017474	0.900632	154.785156	307.519531
432251.019475	0.933438	154.785156	307.519531
432251.021475	0.931066	10.241731	0.373161
432252.064041	0.600557	574.609375	-135.156250
432252.066044	0.899814	574.609375	-135.156250
432252.068045	0.932983	574.609375	-135.156250
432252.070046	0.930495	10.235448	0.567445
432253.146096	0.724607	157.910156	286.523437
432253.148093	0.734568	157.910156	286.523437
432253.150093	0.932277	10.255043	0.680610
432254.130615	0.912521	599.121094	-125.488281
432254.132617	0.933489	599.121094	-125.488281
432254.134618	0.933384	10.267228	0.500611
432255.242647	0.619706	178.808594	237.988281
432255.244649	0.907645	178.808594	237.988281
432255.246649	0.932897	178.808594	237.988281
432255.250647	0.929288	10.222163	0.463366
432256.224710	0.443850	647.753906	-102.734375
432256.226712	0.798710	647.753906	-102.734375
432256.228714	0.805425	647.753906	-102.734375
432256.230713	0.932179	10.253970	0.449686
432257.340773	0.791861	187.402344	208.984375
432257.342774	0.934831	187.402344	208.984375
432257.344774	0.931697	10.248671	0.515652
432258.354818	2.206127	614.941406	-95.996094
432258.356820	0.826748	614.941406	-95.996094
432258.358821	0.935325	614.941406	-95.996094
432258.360819	0.932142	10.253562	0.326281
432259.402850	0.376548	190.136719	210.742187
432259.404854	0.738205	190.136719	210.742187
432259.406855	0.933579	190.136719	210.742187
432259.408853	0.932390	10.256291	0.525139
432260.452875	0.639125	650.683594	-89.062500
432260.454878	0.914632	650.683594	-89.062500
432260.456877	0.933181	650.683594	-89.062500
432260.458878	0.930805	10.238860	0.376066
432261.466902	0.312080	193.261719	234.863281
432261.468905	0.676683	193.261719	234.863281
432261.470906	0.924897	193.261719	234.863281
432261.472905	0.932917	193.261719	234.863281
432261.474906	0.930743	10.238169	0.602315
432262.548949	0.444492	661.328125	-92.578125
432262.550949	0.799477	661.328125	-92.578125
432262.552951	0.936434	661.328125	-92.578125
432262.554952	0.933317	10.266483	0.406006
432263.564952	0.479111	169.335937	274.023437
