time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
423701.843847	76.619141	0.010293	7.443901	133
423702.925578	37.147453	0.010277	3.614750	134
423703.973865	59.877415	0.010296	5.815863	135
423704.991288	44.268284	0.010280	4.306287	136
423706.073219	60.033298	0.010268	5.846403	137
423707.086605	46.020229	0.010268	4.481757	138
423708.169918	46.865440	0.010271	4.562696	139
423709.184315	51.068489	0.010272	4.971735	140
423710.264906	34.674351	0.010265	3.378015	141
423711.282097	61.523911	0.010265	5.993435	142
423712.334970	35.529175	0.010251	3.465991	143
423713.380134	65.424843	0.010269	6.371327	144
423714.394741	59.420345	0.010271	5.785522	145
423715.476315	65.371712	0.010256	6.373728	146
423716.490304	57.056477	0.010264	5.558763	147
423717.574334	58.904488	0.010271	5.734904	148
423718.589053	49.457088	0.010262	4.819498	149
423719.671019	55.520741	0.010278	5.401889	150
423720.685830	43.885914	0.010253	4.280472	151
423721.785951	38.161358	0.010268	3.716411	152
423722.803120	22.890717	0.010265	2.229899	153
423723.833427	75.508316	0.010265	7.355713	154
423724.848509	63.097351	0.010274	6.141672	155
423725.928598	69.999840	0.010243	6.833938	156
423726.978637	33.321774	0.010279	3.241670	157
423728.025701	53.365467	0.010279	5.191942	158
423729.075305	43.351067	0.010280	4.216980	159
423730.089937	70.616486	0.010288	6.863918	160
423731.168965	51.496422	0.010260	5.019064	161
423732.187248	50.586296	0.010260	4.930593	162
423733.269025	53.556835	0.010267	5.216542	163
423734.284984	37.556149	0.010264	3.659193	164
423735.366894	47.048367	0.010288	4.573303	165
423736.380848	39.395256	0.010291	3.828204	166
423737.429780	63.230141	0.010282	6.149393	167
423738.479968	46.768658	0.010287	4.546373	168
423739.493789	82.787895	0.010271	8.060526	169
423740.576270	55.181248	0.010255	5.380731	170
423741.592090	58.053406	0.010243	5.667692	171
423742.674626	60.095264	0.010270	5.851610	172
423743.668098	74.554642	0.010252	7.272304	173
423744.771267	55.624298	0.010292	5.404700	174
423745.785857	47.898853	0.010285	4.657302	175
423746.812499	104.439804	0.010295	10.144997	176
423747.883550	47.111294	0.010258	4.592682	177
423748.931799	63.884739	0.010257	6.228102	178
423749.954966	77.927223	0.010285	7.576479	179
423751.029517	47.792278	0.010241	4.666761	180
423752.079494	53.081242	0.010262	5.172503	181
423753.092925	74.332840	0.010284	7.227756	182
423754.176209	53.221874	0.010266	5.184323	183
423755.190925	59.577553	0.010259	5.807242	184
423756.247171	82.997375	0.010281	8.072688	185
423757.287456	52.511276	0.010288	5.104357	186
423758.370864	47.634739	0.010266	4.639930	187
423759.386789	43.548286	0.010261	4.243968	188
423760.467040	42.619801	0.010279	4.146496	189
423761.449986	78.120689	0.010273	7.604161	190
423762.563968	38.962353	0.010273	3.792522	191
423763.547947	72.958199	0.010261	7.110459	192
423764.628140	61.302212	0.010258	5.976265	193
423765.644166	69.953651	0.010250	6.824551	194
423766.724621	51.420296	0.010278	5.002812	195
423767.740858	72.835037	0.010255	7.102658	196
