time (s)	det(V)
367489.969657	-0.261310	
367489.971656	-0.266115	
367489.973657	-0.272549	
367489.975657	-0.277075	
367489.979654	-0.281174	
367489.981655	-0.293823	
367489.983657	-0.298910	
367489.987656	-0.303384	
367489.989657	-0.313721	
367489.991658	-0.318619	
367489.993657	-0.323775	
367489.995656	-0.329588	
367489.997656	-0.332317	
367489.999656	-0.338791	
367490.003655	-0.344182	
367490.005656	-0.352735	
367490.007657	-0.357113	
367490.009656	-0.360636	
367490.011656	-0.365366	
367490.013657	-0.370714	
367490.015658	-0.374802	
367490.019654	-0.379094	
367490.021657	-0.387331	
367490.023655	-0.392252	
367490.025657	-0.394399	
367490.027656	-0.397656	
367490.029657	-0.400386	
367490.031657	-0.403745	
367490.033657	-0.407042	
367490.035656	-0.409674	
367490.039654	-0.411273	
367490.043655	-0.415750	
367490.045657	-0.419021	
367490.047655	-0.419624	
367490.049657	-0.421382	
367490.051656	-0.422549	
367490.053657	-0.424384	
367490.057655	-0.425061	
367490.059656	-0.427652	
367490.061659	-0.428603	
367490.065657	-0.428407	
367490.067659	-0.426828	
367490.069659	-0.426589	
367490.071659	-0.425909	
367490.073659	-0.424115	
367490.075658	-0.423310	
367490.079667	-0.421669	
367490.083668	-0.418076	
367490.085668	-0.413340	
367490.087671	-0.410388	
367490.089667	-0.406937	
367490.091669	-0.403023	
367490.095667	-0.398932	
367490.097668	-0.390935	
367490.099668	-0.384968	
367490.103667	-0.379069	
367490.105669	-0.367392	
367490.107669	-0.361735	
367490.109668	-0.355849	
367490.111669	-0.347788	
367490.113669	-0.343261	
367490.115671	-0.337305	
367490.119669	-0.330294	
367490.121670	-0.314640	
367490.123671	-0.307569	
367490.125671	-0.299609	
367490.127671	-0.291521	
367490.129669	-0.284933	
367490.131670	-0.276419	
367490.133669	-0.268863	
367490.135671	-0.262640	
367490.137673	-0.254416	
367490.141670	-0.246089	
367490.143671	-0.231899	
367490.145673	-0.224138	
367490.147671	-0.216729	
367490.149670	-0.209551	
367490.151670	-0.202472	
367490.153670	-0.195932	
367490.155670	-0.189269	
367490.159671	-0.183469	
367490.161669	-0.170063	
367490.163671	-0.162483	
367490.165674	-0.155505	
367490.167671	-0.149072	
