time (s)	coil I (A)	last det (V)	int current (uC)
367490.372241	0.214303	184.863281	-90.429687
367490.374244	0.213650	2.350150	0.555604
367491.452358	0.214818	508.300781	-13.964844
367491.454360	0.214340	2.357736	0.427804
367492.468381	0.214302	178.906250	-118.359375
367492.470380	0.213495	2.348440	0.439074
367493.552415	0.213337	494.433594	-10.644531
367493.558415	0.212283	2.335111	0.423931
367494.565017	0.212562	173.144531	-146.191406
367494.567019	0.214196	2.356159	0.447782
367495.647007	0.214991	489.941406	-10.449219
367495.649010	0.214149	2.355636	0.413979
367496.666014	0.212885	179.394531	-126.660156
367496.668017	0.212407	2.336476	0.435355
367497.710601	0.210103	504.394531	-13.867187
367497.712600	0.214213	504.394531	-13.867187
367497.714600	0.213594	2.349530	0.425635
367498.760572	0.214201	167.871094	-183.886719
367498.762575	0.213420	2.347625	0.416003
367499.812575	0.212522	515.136719	-16.894531
367499.814578	0.212120	2.333321	0.448293
367500.857536	0.214670	165.136719	-200.878906
367500.859537	0.213907	2.352977	0.412490
367501.905552	0.217657	508.789062	-15.722656
367501.907553	0.216792	2.384713	0.440472
367502.921565	0.214108	189.648437	-92.187500
367502.923566	0.213287	2.346153	0.465791
367504.004114	0.213514	501.855469	-14.550781
367504.006115	0.212853	2.341385	0.764213
367505.018124	0.213034	185.449219	-112.988281
367505.020125	0.213484	2.348325	0.473613
367506.100130	1.459495	489.550781	-13.183594
367506.102132	0.213846	2.352304	0.423615
367507.116672	0.213657	183.496094	-120.410156
367507.118673	0.212934	2.342272	0.543069
367508.196786	0.215128	479.101562	-11.718750
367508.198789	0.214746	2.362203	0.414652
367509.216896	0.213169	176.660156	-150.488281
367509.218897	0.212794	2.340739	0.444022
367510.263456	0.213448	517.480469	-21.972656
367510.265458	0.212917	2.342086	0.454423
367511.309438	0.211792	166.699219	-195.214844
367511.313438	0.213088	2.343964	0.429625
367512.361461	0.213012	493.750000	-16.113281
367512.363463	0.212596	2.338558	0.499100
367513.373493	0.202835	193.261719	-86.523437
367513.377495	0.213476	193.261719	-86.523437
367513.379497	0.213043	2.343468	0.480982
367514.457509	0.213260	498.828125	-17.773437
367514.459512	0.212652	2.339170	0.455028
367515.472046	0.214107	180.273437	-139.550781
367515.474047	0.213300	2.346295	0.487380
367516.554148	0.213794	494.531250	-17.187500
367516.556152	0.213166	2.344824	0.438855
367517.570688	0.213348	182.812500	-133.007812
367517.572687	0.212820	2.341022	0.485074
367518.651272	0.213605	481.933594	-14.550781
367518.653274	0.212896	2.341855	0.670922
367519.665846	0.214213	175.390625	-165.234375
367519.667848	0.213372	2.347093	0.471295
367520.713885	0.212427	508.007812	-20.898437
367520.715887	0.214067	2.354741	0.454517
367521.761920	0.193725	167.285156	-198.535156
367521.765921	0.213748	167.285156	-198.535156
367521.767923	0.213301	2.346313	0.449986
367522.813988	0.213092	506.152344	-20.214844
367522.815990	0.212520	2.337725	0.470735
367523.828506	0.214351	182.519531	-131.835937
367523.830509	0.213814	2.351958	0.664396
367524.908515	0.214892	502.832031	-19.335937
367524.910514	0.214396	2.358357	0.476921
367525.926525	0.212832	193.164062	-99.707031
367525.928528	0.212279	2.335067	0.502396
367527.005494	0.213926	481.250000	-13.183594
367527.007499	0.214081	2.354892	0.459101
367528.021545	0.216984	187.109375	-124.707031
367528.023548	0.216215	2.378368	0.507368
367529.104086	0.213751	478.320312	-11.914062
367529.106088	0.213026	2.343282	0.579611
367530.126135	0.212471	182.226562	-146.875000
367530.128138	0.212244	2.334686	0.759175
367531.200710	0.214452	480.273437	-11.132812
367531.204712	0.213141	2.344549	0.410226
367532.218721	0.213361	180.273437	-153.417969
367532.220724	0.212802	2.340818	0.455813
367533.263708	0.204063	501.660156	-14.941406
367533.265711	0.213707	501.660156	-14.941406
367533.267712	0.213034	2.343371	0.475762
367534.313744	0.214328	168.457031	-208.789062
367534.315746	0.213616	2.349778	0.434390
367535.361810	0.215240	489.550781	-11.718750
367535.363813	0.214460	2.359057	0.484099
367536.409816	0.212399	163.183594	-234.570312
367536.411818	0.213203	2.345232	0.425366
367537.459792	0.214848	480.078125	-9.277344
367537.461793	0.214251	2.356761	0.472015
367538.475809	0.213225	188.378906	-126.757812
367538.477813	0.212507	2.337575	0.681654
367539.557854	0.213318	487.988281	-10.156250
367539.559855	0.212768	2.340446	0.453967
367540.573918	0.213744	188.867187	-120.800781
367540.575920	0.213255	2.345808	0.485429
367541.652486	0.210383	471.093750	-7.128906
367541.656485	0.214021	471.093750	-7.128906
367541.658486	0.213615	2.349760	0.445083
367542.668558	0.213553	179.003906	-160.839844
367542.670559	0.213892	2.352809	0.471459
367543.750646	0.215641	455.078125	-4.296875
367543.752649	0.214899	2.363887	0.436411
367544.768691	0.214384	169.042969	-207.031250
367544.770694	0.213919	2.353110	0.458218
367545.814717	0.214111	497.949219	-12.304687
367545.816719	0.213264	2.345905	0.481495
367546.863315	0.216121	168.554687	-212.988281
367546.865317	0.215368	2.369045	0.447507
367547.911373	0.212744	479.882812	-8.496094
367547.913375	0.213776	2.351533	0.478973
367548.961384	0.215295	161.816406	-248.144531
367548.963386	0.214648	2.361131	0.436714
367550.009398	0.213943	475.390625	-7.324219
367550.011401	0.213179	2.344966	0.465893
367551.025412	0.213496	185.449219	-137.402344
367551.027413	0.212764	2.340402	0.484875
367552.107464	0.215261	463.964844	-4.687500
367552.109465	0.214732	2.362052	0.469169
367553.123456	0.213532	184.570312	-144.335937
367553.125459	0.212881	2.341687	0.480802
367554.203523	0.216157	466.699219	-4.589844
367554.205523	0.215324	2.368566	0.447104
367555.219557	0.213541	179.101562	-170.507812
367555.221559	0.212769	2.340464	0.470770
367556.303603	0.212865	446.191406	-1.660156
367556.305614	0.212475	2.337220	0.443822
367557.317652	0.219965	169.238281	-220.312500
367557.319655	0.219332	2.412647	0.460389
367558.367643	0.213621	494.042969	-10.449219
367558.369647	0.213196	2.345152	0.478947
367559.414203	0.385291	165.917969	-241.308594
367559.416204	0.215153	2.366687	0.442949
367560.462209	0.215664	477.050781	-7.031250
367560.464209	0.214946	2.364401	0.484168
367561.480229	0.212977	192.871094	-124.511719
367561.482230	0.212467	2.337141	0.513333
367562.558861	0.214175	477.148437	-7.031250
367562.560863	0.213840	2.352242	0.473210
367563.576916	0.212671	189.843750	-137.792969
367563.578916	0.212124	2.333365	0.503509
367564.657503	0.213931	475.488281	-7.128906
367564.659506	0.213264	2.345905	0.461908
367565.674499	0.213396	174.316406	-203.417969
367565.676501	0.212958	2.342538	0.485780
367566.754499	0.214585	465.722656	-5.761719
367566.756499	0.213959	2.353553	0.575348
367567.768537	0.210147	178.417969	-191.113281
367567.770540	0.215742	178.417969	-191.113281
367567.772541	0.215158	2.366740	0.476577
367568.818621	0.213444	485.156250	-10.644531
367568.820622	0.212703	2.339737	0.493715
367569.866696	0.213868	167.187500	-238.281250
367569.868703	0.213039	2.343433	0.448412
367570.916778	0.213483	488.476562	-12.402344
367570.918785	0.212962	2.342582	0.498450
367571.963337	0.214093	167.480469	-239.160156
367571.965339	0.213621	2.349831	0.430946
367573.011377	0.207061	470.117187	-9.375000
367573.013379	0.213607	470.117187	-9.375000
367573.015378	0.212974	2.342715	0.491346
367574.027434	0.213414	185.351562	-163.671875
367574.029437	0.214701	2.361707	0.524461
367575.109487	0.213448	458.105469	-7.519531
367575.111491	0.212530	2.337832	0.474516
367576.125471	0.213819	181.445312	-181.445312
367576.127472	0.213000	2.342998	0.520376
367577.209549	0.214026	450.195312	-7.324219
367577.211554	0.213544	2.348980	0.619861
367578.223563	0.214784	173.730469	-216.210937
367578.225566	0.214187	173.730469	-216.210937
367578.227566	0.213822	2.352047	0.509508
367579.271587	0.214401	498.437500	-17.871094
367579.273589	0.213693	2.350620	0.495126
367580.319572	0.214803	179.980469	-187.207031
367580.321577	0.213918	2.353093	0.475193
367581.367589	0.213276	476.562500	-12.402344
367581.369591	0.213579	2.349370	0.509332
367582.417719	0.214057	175.781250	-204.101562
367582.419722	0.213444	2.347882	0.449616
367583.465745	0.213876	479.980469	-12.792969
367583.467748	0.213084	2.343920	0.504204
367584.482270	0.216074	193.945312	-139.160156
367584.484270	0.215402	2.369426	0.535337
367585.564836	0.216141	466.406250	-10.253906
367585.566838	0.215684	2.372528	0.493117
367586.582844	0.213221	178.320312	-203.515625
367586.584846	0.213204	2.345249	0.535601
367587.658891	0.212228	464.843750	-9.472656
367587.660892	0.213943	2.353376	0.473444
367588.676911	0.213177	174.218750	-221.093750
367588.678913	0.212621	2.338833	0.529459
367589.756950	0.215598	455.175781	-7.519531
367589.758951	0.214739	2.362132	0.441583
367590.773005	0.214176	176.367187	-214.550781
367590.775008	0.213520	2.348723	0.501805
367591.823065	0.213536	491.113281	-14.550781
367591.825067	0.213055	2.343610	0.497617
367592.869134	0.214293	168.847656	-244.628906
367592.871135	0.214804	2.362841	0.464400
367593.919161	0.213640	472.753906	-9.765625
367593.921162	0.212968	2.342644	0.636335
367594.967218	0.215033	162.695312	-270.605469
367594.969222	0.214359	2.357949	0.435374
367596.017292	0.216492	464.453125	-8.300781
367596.019293	0.216009	2.376099	0.517018
367597.031330	0.217942	187.304687	-174.218750
367597.033331	0.217048	2.387523	0.545052
367598.115390	0.213806	455.664062	-6.445312
367598.117394	0.213366	2.347031	0.581922
367599.129447	0.214904	182.519531	-194.726562
367599.131451	0.214283	2.357116	0.746694
367600.209547	0.215650	453.515625	-4.882812
367600.211548	0.214898	2.363878	0.467589
367601.227648	0.213661	186.132812	-181.445312
367601.229648	0.213118	2.344301	0.517908
367602.308212	0.214979	451.757812	-3.320312
367602.310216	0.214367	2.358038	0.444182
367603.324809	0.213553	181.347656	-201.855469
367603.326811	0.212925	2.342174	0.487283
367604.373363	0.214568	465.527344	-5.078125
367604.375364	0.214075	2.354821	0.527802
367605.423425	0.213160	177.832031	-219.628906
367605.425428	0.212742	2.340163	0.461054
367606.469962	0.214113	470.117187	-5.761719
367606.471964	0.213497	2.348466	0.519007
367607.518001	0.213748	174.121094	-237.792969
367607.520003	0.213093	2.344018	0.630985
367608.568019	0.213728	464.648437	-4.492187
367608.570020	0.213217	2.345391	0.501218
367609.582627	0.214303	184.863281	-190.820312
367609.584630	0.214281	2.357090	0.533991
367610.664634	0.213509	444.726562	-1.269531
367610.666634	0.212967	2.342635	0.483122
367611.678635	0.215601	184.960937	-187.792969
367611.680637	0.214778	2.362557	0.517604
367612.762630	0.214648	451.660156	-1.562500
367612.764633	0.214142	2.355565	0.523551
367613.775237	0.214864	183.789062	-194.140625
367613.777236	0.214697	2.361662	0.499206
367614.857801	0.215611	448.632812	-0.878906
367614.859802	0.214991	2.364906	0.464282
367615.872747	0.214407	179.785156	-214.648437
367615.874750	0.213527	2.348794	0.496035
367616.921326	0.215126	469.140625	-4.882812
367616.923328	0.215101	2.366111	0.521984
367617.969432	0.215091	167.773437	-268.750000
367617.971434	0.215543	2.370968	0.461743
